Usuario/Equipo,Repositorio,Title,Description,Status,Tags,Classification,URL,Unnamed: 8,llm_pred,Explanation
davidgonmar,uvlhub-egc,Tarea 39:  Direct download of all supported-platform formats - Different Versions of Models,Work item: >  Different Versions of Models Description: >  - Being able to directly download all platform-supported formats without needing to convert them beforehand.,closed,"backend, frontend, task",Other,https://github.com/davidgonmar/uvlhub-egc/issues/110,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be related to a feature request for downloading different versions of models without conversion, which is more related to code functionality than system configuration."
davidgonmar,uvlhub-egc,Incidencia 2:  Selenium Test failure due to dataset name change - Improve UI,"**Título** Fallo en tests por cambio de nombre en datasets **Descripción** Fallo de un test de selenium tras la modificación de los seeders para el work item de search queries **Pasos para reproducir** 1.     pytest **Resultado esperado** 62 test passed **Resultado obtenido** 1 failed, 61 passed **Evidencias (capturas, logs, etc.)** ![image](https://github.com/user-attachments/assets/8396edc7-b5c6-4efa-ad84-2369e298cc23) ![image](https://github.com/user-attachments/assets/35ceec5d-99d7-434c-9b0d-6cd985792e72) **Entorno** - Sistema operativo:  Ubuntu 24.04 - Versión del producto: - Modelo de navegador: Google Chrome - Versión del navegador: 130.0.6723.58 - Detalles adicionales: **Posibles soluciones** Cambio de nombre del dataset en el test para que coincida con la aplicación actual **Percepción de prioridad o severidad (crítica, alta, media o baja)** baja **Comentarios adicionales**",closed,"backend, fix, incidence",Configuration,https://github.com/davidgonmar/uvlhub-egc/issues/108,,Configuration,The bug report mentions a dataset name change which is likely related to configuration settings. The test failure due to this change suggests an issue with how the system is configured rather than a code defect.
davidgonmar,uvlhub-egc,Tarea 38: Backend - Rate datasets/models,Work item: >  Rate datasets/models Description: >  Implement the database models >  Implement backend logic and routing,closed,"backend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/103,,Other,"The provided information does not mention configuration artifacts or settings. It appears to be a task description for implementing database models and backend logic, which is more related to coding and development rather than configuration."
davidgonmar,uvlhub-egc,Tarea 29: Implement advanced search - Advanced search,Sin descripción,closed,"backend, frontend, feat, task",Other,https://github.com/davidgonmar/uvlhub-egc/issues/98,,Other,"The provided information does not mention configuration artifacts or settings, so it's unlikely to be a configuration bug report."
davidgonmar,uvlhub-egc,Tarea 37: Generate Tests - Staging Area,Work item: > Staging Area Description: >  - Unit tests >  - Locust tests >  - Selenium tests,closed,"feat, test, task",Other,https://github.com/davidgonmar/uvlhub-egc/issues/96,,Other,"The bug report appears to be related to a development task or feature implementation rather than a configuration issue. It mentions generating tests for different environments, but there is no indication of any configuration-related problems."
davidgonmar,uvlhub-egc,Tarea 36: Write tests - Fakenodo,Work item: >  Fakenodo Description: >  - Add some more unit tests if possible. >  - Add a load test and a Selenium test if possible.,closed,test,Other,https://github.com/davidgonmar/uvlhub-egc/issues/93,,Other,"The bug report is about adding tests, which does not seem to be related to configuration settings or system setup. It appears to be a task for implementing additional testing functionality."
davidgonmar,uvlhub-egc,Tarea 36: Realizar READme,Work item: >  N/A Description: >  - Modify readme file,closed,docs,Other,https://github.com/davidgonmar/uvlhub-egc/issues/90,,Other,"The bug report is about modifying a README file, which does not seem to be related to configuration settings or system behavior. It appears to be a documentation task."
davidgonmar,uvlhub-egc,Tarea 35: Transform Published Datasets into All Platform-Supported Formats - Different Versions of Models,"Work item: >  Different Versions of Models Description: >  - The dataset will be transformed into all platform-supported formats when published, except for the UVL format, which is the required format when the dataset is uploaded to the platform.",closed,"backend, refactor, task",Other,https://github.com/davidgonmar/uvlhub-egc/issues/89,,Other,"The bug report appears to be related to a specific task or feature implementation rather than a configuration issue. It mentions the transformation of datasets and different versions of models, which suggests a code-related problem rather than a configuration one."
davidgonmar,uvlhub-egc,Tarea 34: Update Database Seeder - Different Versions of Models,"Work item: >  Different Versions of Models Description: >  - Update the migration and seeders to store all platform-supported formats in the dataset, except for the UVL format, which is already implemented.",closed,"backend, feat, task",Configuration,https://github.com/davidgonmar/uvlhub-egc/issues/88,,Other,"The bug report appears to be related to updating database seeders and migration scripts, which involves code changes rather than configuration settings."
davidgonmar,uvlhub-egc,Tarea 33: Add Backend for Staging Area - Staging Area,Work item: >  Staging Area Description: >  - Add draft mode feature,closed,"backend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/86,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a feature request for adding a backend for the staging area, which is more related to development and implementation rather than system configuration."
davidgonmar,uvlhub-egc,Tarea 32: Add Frontend for Staging Area - Staging Area,Work item: >  Staging Area Description: >  - Create staging area screen >  - Add button to save to staging area >  - Add button to acces datasets in staging area,closed,"frontend, feat, task",Other,https://github.com/davidgonmar/uvlhub-egc/issues/85,,Other,"The bug report appears to be related to a feature development task rather than a configuration issue. It involves adding frontend functionality for the staging area, which suggests a code-related problem rather than a misconfiguration."
davidgonmar,uvlhub-egc,Tarea 31: Improve Search Queries - Search Queries,Work item: >  Search Queries Description: >  Improve search queries.,closed,"backend, feat, task",Other,https://github.com/davidgonmar/uvlhub-egc/issues/84,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be related to a feature improvement in the backend, which suggests it's a code-related issue rather than a configuration one."
davidgonmar,uvlhub-egc,Tarea 30: Download relevant datasets - Search Queries,Work Item: > Search Queries Description: > + Make it possible to download only the dataset that appear after filtering with the search queries,closed,"backend, feat, task",Other,https://github.com/davidgonmar/uvlhub-egc/issues/81,,Other,"The bug report appears to be related to a feature request or an issue with search queries functionality in the backend, but it does not mention configuration artifacts or settings. It seems to be more of a code defect or a requirement for new functionality rather than a configuration issue."
davidgonmar,uvlhub-egc,Tarea 29:  Update Seeders - Search queries,Work Item: > Search Queries Description: >+ Updating seeders so that there's enough files for the seeders to work >+ Webscrapping from zenodo,closed,"backend, database, task",Other,https://github.com/davidgonmar/uvlhub-egc/issues/80,,Other,"The bug report appears to be related to updating seeders and webscraping from zenodo, but it does not mention configuration artifacts or incorrect configurations. It seems more focused on a task or feature implementation rather than a configuration issue."
davidgonmar,uvlhub-egc,Tarea 28: UVLHub context for AI chatbot - AI chatbot,"Work item: > AI chatbot Description: > + After M2, we were required to add a new feature to the AI chatbot. We must pass an initial context to the AI API about UVLHub.",closed,"backend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/78,,Other,"The bug report does not mention configuration artifacts or incorrect configurations, but rather a feature addition and passing an initial context to the AI API. This suggests it's related to code changes rather than configuration settings."
davidgonmar,uvlhub-egc,Tarea 26 - Write Locust test - Sign up validation,"Work item: >   Sign up validation Description: >  + Write load test (after M2 we have been required to add more tests, not only unit tests).",closed,test,Other,https://github.com/davidgonmar/uvlhub-egc/issues/76,,Other,"The bug report appears to be about writing a load test for sign up validation, which is related to testing and not configuration."
davidgonmar,uvlhub-egc,Tarea 27: Download all datasets (not all formats) - Donwload all,Work item: > Donwload all Description: > + Download all datasets. > + It will not consider yet downloading them in all formats.,closed,"backend, frontend, feat, database",Other,https://github.com/davidgonmar/uvlhub-egc/issues/75,,Other,"The bug report appears to be related to a feature request or task description rather than an issue caused by misconfigured settings. It mentions downloading datasets in different formats, which suggests a functional requirement rather than a configuration problem."
davidgonmar,uvlhub-egc,Tarea 26: add to 'Acta fundacional' M2 feedback,Work item: >   N/A Description: > Write in 'Acta fundacional' all feedback and those things agreed fom the M2 meetings.,closed,Sin etiquetas,Other,https://github.com/davidgonmar/uvlhub-egc/issues/71,,Other,"The bug report does not mention configuration artifacts, incorrect or missing configurations, system setup, deployment, runtime settings, or unintended interactions between configuration settings. It appears to be a task or work item related to writing feedback in an 'Acta fundacional' document."
davidgonmar,uvlhub-egc,Tarea 25: Write tests - Advanced search,"Work item: > Advanced search Description: > + Write unit tests for Advanced search. > + Unit tests are compulsory. Load and Selenium tests should be done if possible, but there may be WI which don't support them. If they are possible, we must do them.",closed,test,Other,https://github.com/davidgonmar/uvlhub-egc/issues/70,,Other,"The bug report appears to be about writing unit tests and does not mention configuration artifacts or settings. It is related to testing and development rather than system setup, deployment, or runtime configurations."
davidgonmar,uvlhub-egc,Tarea 24: Write tests - Rate datasets/models,"Work item: > Rate datasets/models Description: > + Write unit tests for Rate datasets/models. > + Unit tests are compulsory. Load and Selenium tests should be done if possible, but there may be WI which don't support them. If they are possible, we must do them.",closed,test,Other,https://github.com/davidgonmar/uvlhub-egc/issues/69,,Other,The bug report primarily involves writing unit tests and does not mention any configuration issues or settings.
davidgonmar,uvlhub-egc,Tarea 23: Write tests - Donwload all,"Work item: > Download all Description: > + Write unit tests for Download all. > + Unit tests are compulsory. Load and Selenium tests should be done if possible, but there may be WI which don't support them. If they are possible, we must do them.",closed,test,Other,https://github.com/davidgonmar/uvlhub-egc/issues/68,,Other,The bug report appears to be related to writing tests and does not mention configuration artifacts or settings. It seems to be a task about implementing unit tests for a specific feature.
davidgonmar,uvlhub-egc,Tarea 21: Write tests - Multiple Login,"Work item: > Multiple login Description: > + Write unit tests for multiple login. > + Unit tests are compulsory. Load and Selenium tests should be done if possible, but there may be WI which don't support them. If they are possible, we must do them.",closed,test,Other,https://github.com/davidgonmar/uvlhub-egc/issues/67,,Other,"The bug report appears to be about writing unit tests for multiple login functionality, rather than an issue caused by misconfigured settings or incorrect parameter values."
davidgonmar,uvlhub-egc,Tarea 22: Write tests - AI chatbot,"Work item: > AI chatbot Description: > + Write unit tests for AI chatbot. > + Unit tests are compulsory. Load and Selenium tests should be done if possible, but there may be WI which don't support them. If they are possible, we must do them.",closed,test,Other,https://github.com/davidgonmar/uvlhub-egc/issues/66,,Other,"The bug report appears to be related to writing unit tests for an AI chatbot, which is a development task rather than a configuration issue."
davidgonmar,uvlhub-egc,Incidencia 1: Broken Log-out,"**Título:** Broken Log-out **Descripción:** El log-out no funciona. **Pasos para reproducir:** 1. Hacer log-in con cualquier cuenta. 2. Intentar hacer log-out. **Resultado esperado:** Se hace log-out correctamente. **Resultado obtenido:** No se hace log-out. **Evidencias (capturas, logs, etc.):** N/A. **Posibles soluciones:** Eliminar la línea de borrado de sesión. Ese parece ser el problema. **Percepción de prioridad o severidad (crítica, alta, media o baja):** Alta.",closed,Sin etiquetas,Other,https://github.com/davidgonmar/uvlhub-egc/issues/62,,Other,"The bug report describes a broken log-out functionality, but it does not mention configuration artifacts or incorrect configurations. It seems to be related to the source code itself rather than how the system is configured."
davidgonmar,uvlhub-egc,Tarea 20: Fakenodo,Fakenodo development,closed,Sin etiquetas,Other,https://github.com/davidgonmar/uvlhub-egc/issues/59,,Other,"Insufficient information is provided to determine if the bug report is a configuration issue. The description does not mention any specific configuration artifacts, settings, or interactions that could indicate a configuration problem."
davidgonmar,uvlhub-egc,Tarea 19: Donwload all formats - Download all,"Work item: > Donwload all Description: > + Currently, there is an option to download all datasets in UVL format. > + Now, we have to make that when downloading them all, they are download in all formats, not only UVL.",closed,"backend, feat, database",Other,https://github.com/davidgonmar/uvlhub-egc/issues/53,,Other,The bug report appears to be about adding a new feature (downloading all formats) rather than an issue caused by misconfigured settings or incorrect parameter values.
davidgonmar,uvlhub-egc,Tarea 18: Login with ORCID account - Multiple Login,Opción para que los usuarios inicien sesión utilizando sus cuentas de ORCID.,closed,"backend, frontend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/35,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be related to a feature implementation (feat) and has been closed, suggesting it was resolved as part of the development process."
davidgonmar,uvlhub-egc,Tarea 15: Chatbot API routes and frontend - AI chatbot,Work item: > AI Integration Description: > - Implement a chatbot accessible from any screen of the application. Use OpenAI API to carry out this task. > - Frontend but also a bit of backend.,closed,"backend, frontend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/32,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a task description for implementing a chatbot API and frontend, which is more related to code development than configuration."
davidgonmar,uvlhub-egc,Tarea 14: Integrate chatbot API (backend) - AI chatbot,Work item: AI Integration Description: Implement a chatbot accessible from any screen of the application. Use OpenAI API to carry out this task,closed,"backend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/22,,Other,The bug report appears to be related to implementing a feature (chatbot API integration) rather than describing an issue caused by misconfigured settings or incorrect parameter values.
davidgonmar,uvlhub-egc,Tarea 13: UI Change to Prototype Model - Improve UI,Work item: > Improve UI Description: >  + The way of listing the dataset content has to be as similar as possible to the prototype for the principle of usability predictability.,closed,frontend,Other,https://github.com/davidgonmar/uvlhub-egc/issues/19,,Other,"The bug report appears to be related to a UI change and improving the usability of an application, but it does not mention configuration artifacts or settings. It seems to be more focused on a code or design issue rather than a configuration problem."
davidgonmar,uvlhub-egc,Tarea 12: Login with Google - Multiple Login,Opción para que los usuarios inicien sesión utilizando sus cuentas de GitHub.,closed,"backend, frontend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/18,,Other,The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It seems to be related to a feature implementation (Login with Google) rather than a configuration issue.
davidgonmar,uvlhub-egc,Tarea 7: Generate Tests - Remember My Password,"Work item: > Remember (Forgot) My Password Description: >  + Generate tests (unit, integration, interface...) for the remember my password backend.",closed,test,Other,https://github.com/davidgonmar/uvlhub-egc/issues/16,,Other,"The bug report appears to be related to writing tests for a feature, rather than an issue with system configuration."
davidgonmar,uvlhub-egc,Tarea 11: Frontend Characteristics - Register Developer,"Work item: > Register Developer Description: >  + Add checkbox to register. >  + Add ""checkmark"" to user profile. >  + Add github field to user profile. >  + Add automatic labels to datasets.",closed,"frontend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/15,,Other,"The bug report appears to be related to adding new features and UI elements to the frontend of a system, rather than an issue with configuration settings."
davidgonmar,uvlhub-egc,Tarea 10: Change User Model and Generate Tests - Register Developer,"Work item: > Register Developer Description: >  + Change user model to include developer options and characteristics. >  + Generate tests (unit, integration, interface...) for the register developer backend.",closed,"backend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/14,,Other,"The bug report appears to be related to a development task involving code changes and test generation, rather than a configuration issue."
davidgonmar,uvlhub-egc,Tarea 9: Frontend Screens - Remember My Password,Work item: > Remember (Forgot) My Password Description: >  + Add button. >  + Check code screen. >  + Reset password screen.,closed,"frontend, feat, task",Other,https://github.com/davidgonmar/uvlhub-egc/issues/13,,Other,"The bug report appears to be related to a specific feature or functionality in the frontend code, but it does not mention configuration artifacts, incorrect configurations, system setup, deployment, runtime settings, or unintended interactions between configuration settings. It seems to be primarily focused on a code defect rather than a configuration issue."
davidgonmar,uvlhub-egc,Tarea 8: Validate Code and Update Password  - Remember My Password,Work item: > Remember (Forgot) My Password Description: >  + Check that the input code is the same as the generated one. >  + Update password with new password.,closed,"backend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/12,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be related to a feature implementation and validation of user input, rather than a system setup or deployment issue."
davidgonmar,uvlhub-egc,Tarea 6: Send Email and Generate Code - Remember My Password,Work item: > Remember (Forgot) My Password Description: >  + Send email with generated code. >  + Generate code to be sent in the email. >  + Base structure for the backend methods.,closed,"backend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/11,,Other,The bug report appears to be related to a feature implementation (backend methods) and does not mention configuration artifacts or settings. It seems to be focused on the development of code rather than its configuration.
davidgonmar,uvlhub-egc,Tarea 5: Login with GitHub Account - Multiple Login,Work item: > Multiple login Description: > + Opción para que los usuarios inicien sesión utilizando sus cuentas de GitHub. > + Frontend y backend.,closed,"backend, frontend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/10,,Other,The bug report appears to be about implementing a feature (login with GitHub account) rather than describing an issue caused by misconfigured settings.
davidgonmar,uvlhub-egc,Tarea 4: Notify user of email and wait for code (frontend) - Sign-up validation,"Work item: > Sign-up validation Description: >  + Notify the user, onscreen, that an email has been sent. >  + Wait for the code to be sent and send it one it is entered.",closed,"backend, frontend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/8,,Other,"The bug report description does not mention configuration artifacts or incorrect configurations, but rather describes a functional requirement for the system's behavior. It appears to be related to code implementation and user experience."
davidgonmar,uvlhub-egc,Tarea 3: Receive and validate input code (backend) - Sign-up validation,"Work item: > Sign-up validation Description: > + The user will input a code and the application must manage it. The input code must be compared to the code that was output, to check its validity (date, time to live, user, etc.).",closed,"backend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/7,,Other,"The bug report appears to be about a feature implementation or validation logic in the code, rather than a configuration issue."
davidgonmar,uvlhub-egc,Tarea 2: Write tests - Sign-up validation,Work item: > Sign-up validation Description: > + Write unit tests for sign up validation (only unit tests are required).,closed,test,Other,https://github.com/davidgonmar/uvlhub-egc/issues/6,,Other,"The bug report appears to be about writing unit tests for sign-up validation, which is a development task rather than a configuration issue."
davidgonmar,uvlhub-egc,Tarea 1: Sending email with code (backend) - Sign-up validation,"Work item: > Sign-up validation Description: > +  Implement in backend the code (date, time to live, user, etc.) > + When the user wants to sign up, an email will be sent to their email, with a verification code. Implement the sending of the email in backend, using an external server, an API or whatever needed. > - Not considered: the onscreen notification of the sending and the validation of the check.",closed,"backend, feat",Other,https://github.com/davidgonmar/uvlhub-egc/issues/5,,Other,"The bug report does not mention configuration artifacts or incorrect configurations, but rather a feature implementation in the backend. It seems to be related to code development rather than system setup or deployment."
davidgonmar,uvlhub-egc,Getting started,- Carry out lab 1. - Carry out lab 2 (P4-testing). - Integrate commit workflow to enforce the ´Conventional Commits´ convention.,closed,Sin etiquetas,Other,https://github.com/davidgonmar/uvlhub-egc/issues/1,,Other,"The bug report appears to be a task or instruction for completing labs and integrating a commit workflow, rather than describing an issue caused by misconfigured settings."
Lidiajim,montaito-hub,Change ranking icon,"As a user, I want to see a better cion in ranking Impacted Modules: None Estimated Hours: 1h",open,"3, M3, upgrade",Other,https://github.com/Lidiajim/montaito-hub/issues/100,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a feature request related to user interface, specifically the ranking icon."
Lidiajim,montaito-hub,Bug Uvlhub Menu,"As a user, I want to see the right menu on uvlhub. Impacted Modules: None Estimated Hours: 1h",closed,"bug, 3, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/94,,Other,"The description does not mention configuration artifacts or settings, and the title suggests a user interface issue rather than a configuration problem."
Lidiajim,montaito-hub,AI Payload Bug,"As a user, I want to fix the AI payload bug when the app is running: Impacted Modules: AI Estimated Hours: 30min",closed,"bug, 3, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/90,,Other,"The provided information does not mention configuration artifacts or settings. The title and description suggest a code-related issue with the AI payload, which is likely a defect in the source code rather than a misconfiguration."
Lidiajim,montaito-hub,AI Blueprint Bug,"As a user, I want to fix the AI Blueprint bug when the app is running. Impacted Modules: AI Estimated Hours: 10min",closed,"bug, 3, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/89,,Other,"The provided information does not mention configuration artifacts or settings. The title and description suggest a code-related issue with the AI Blueprint, which is likely a defect rather than a configuration problem."
Lidiajim,montaito-hub,Upgrade Discord bot,"As a user, I want to see a section on the home screen that allows me to join the Discord server for the course, so I can easily join de bot server. Estimation: 1h estimated. Impacted Modules: none",closed,"3, high, M3, upgrade",Other,https://github.com/Lidiajim/montaito-hub/issues/82,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a feature request for an enhancement in the user interface, rather than a problem caused by misconfigured settings."
Lidiajim,montaito-hub,Fix migrations on render,"As a admin I want to deploy the app on render, but there is a error with migrations Estimation: 2h estimated. Impacted Modules: Migrations",closed,"fix, low, 2, M3, config",Configuration,https://github.com/Lidiajim/montaito-hub/issues/79,,Configuration,"The bug report mentions 'config' as a tag, which suggests that the issue is related to configuration settings."
Lidiajim,montaito-hub,Unit-Test flamapy,"Title: Add Unit Tests for FlamaPy Description: As a user, I want comprehensive unit tests for the Dataset and Public modules of FlamaPy to ensure code reliability and facilitate future development. Estimation: 1h estimated. Impacted Modules: flamapy",closed,"test, 2, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/78,,Other,"The bug report is about adding unit tests for the FlamaPy codebase, which does not seem to be related to configuration settings. It appears to be a request for implementing additional testing functionality."
Lidiajim,montaito-hub,Feature: Deploy with Docker,"As a user, I want to deploy the app with Docker. Estimation: 1 hour estimated. Impacted Modules: None.",closed,"feature, medium, 2, M3",Configuration,https://github.com/Lidiajim/montaito-hub/issues/76,,Other,The bug report is about implementing a new feature (deploying with Docker) and does not mention any configuration issues or misconfigured settings.
Lidiajim,montaito-hub,Workflows Integration,"As a user, I want to fix all the workflows so that they work well in main. Impacted Modules: None Estimated Hours: 6h",closed,"fix, 3, M3",Configuration,https://github.com/Lidiajim/montaito-hub/issues/72,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It seems to be a general task for fixing workflows, which could involve code changes rather than just configuration issues."
Lidiajim,montaito-hub,Unit tests in notepad,"As a user, I want to ensure the functionality for notapad works correctly by implementing comprehensive unit tests, so I can verify the feature's reliability and avoid potential issues during usage. Estimation: 1h estimated. Impacted Modules: Notepad",closed,"test, 1, M3",Configuration,https://github.com/Lidiajim/montaito-hub/issues/68,,Other,"The bug report is about implementing unit tests for the notepad feature, which does not relate to configuration settings. It's a request to add testing functionality."
Lidiajim,montaito-hub,Workflow- Collect errors,"As a user, I want a new workflow that collects the errors from other workflows and centralizes them for easier debugging and analysis. Estimation: 1h estimated. Impacted Modules: CI/CD workflows (.github/workflows)",closed,"medium, 2, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/67,,Other,"The bug report appears to be about implementing a new feature or workflow rather than addressing an existing configuration issue. It mentions impacted modules and estimation, which suggests it's related to code development rather than system setup or configuration."
Lidiajim,montaito-hub,Fix: fix run bot,"As a user, I want to deploy the app without the bot token. Estimation: 1h estimated. Impacted Modules: Bot",closed,"fix, 3, M3",Configuration,https://github.com/Lidiajim/montaito-hub/issues/65,,Configuration,"The bug report mentions a specific requirement to deploy the app without the bot token, which suggests that it's related to configuration settings rather than code defects."
Lidiajim,montaito-hub,Workflow- Security Scan with Trivy,"As a user, I want to implement a GitHub Actions workflow that scan project files for known vulnerabilities,build a local Docker image called my-project:latest and scans the Docker image for vulnerabilities in system and package dependencies. If Trivy detects CRITICAL or HIGH vulnerabilities, the flow will fail with a ❌ message. If everything is clean, it will display a success message ✅. Estimation: 1 hour estimated. Affected modules: CI/CD workflows (.github/workflows).",closed,"medium, 2, M3",Configuration,https://github.com/Lidiajim/montaito-hub/issues/55,,Configuration,"The bug report mentions implementing a GitHub Actions workflow and scanning for vulnerabilities with Trivy, which involves configuration settings such as CI/CD workflows (.github/workflows)."
Lidiajim,montaito-hub,Workflow- Lint Workflow,"As a user, I want to implement a GitHub Actions workflow that it is triggered on every pull request to the main or develop branches and on pushes to main.Analyzes all files in the project. If it finds any stylistic errors, the workflow will automatically fail. Estimation: 1 hour estimated. Affected modules: CI/CD workflows (.github/workflows).",closed,"medium, 2, M3",Configuration,https://github.com/Lidiajim/montaito-hub/issues/54,,Configuration,"The bug report involves setting up a GitHub Actions workflow, which is related to configuration and deployment settings."
Lidiajim,montaito-hub,Workflow- setup tests,"As a developer, I want to create a GitHub Actions workflow to automatically run tests on every push or pull request to the develop or main branches. This ensures that the code changes do not break existing functionality and maintain the project's reliability. Estimation: 2 hours estimated. Affected modules: CI/CD workflows (.github/workflows).",closed,"medium, 2, M3, config",Configuration,https://github.com/Lidiajim/montaito-hub/issues/53,,Configuration,"The bug report involves setting up a GitHub Actions workflow which is related to configuration and CI/CD workflows (.github/workflows), indicating it's a configuration issue."
Lidiajim,montaito-hub,Workflow- Validate commit message,"As a user, I want to implement a GitHub Actions workflow that validates commit messages to ensure they follow the established project policies. This will enforce consistency in commit messages across all contributions and avoid issues with improper formatting. Estimation: 1 hour estimated. Affected modules: CI/CD workflows (.github/workflows).",closed,"medium, 2, M3, config",Configuration,https://github.com/Lidiajim/montaito-hub/issues/51,,Configuration,"The bug report mentions configuration artifacts (CI/CD workflows) and involves implementing a workflow that enforces consistency in commit messages, which suggests a configuration issue related to GitHub Actions."
Lidiajim,montaito-hub,Unit-Tests Fakenodo,"As a user, I want to ensure the functionality for fakenodo works correctly by implementing comprehensive unit tests, so I can verify the feature's reliability and avoid potential issues during usage. Estimation: 1h estimated. Impacted Modules: fakenodo.",closed,"test, 2, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/50,,Other,"The bug report is about implementing unit tests for a feature (fakenodo), which suggests it's related to code development and testing, rather than configuration settings."
Lidiajim,montaito-hub,Local validate commits messages Script,"As a developer, I want to create a local script that helps enforce commit message policies during development, ensuring all team members can easily comply with the project's commit standards. This script should guide developers interactively and validate the commit message format before allowing a commit to be created. Estimation: 1 hour estimated. Affected modules: Scripts (scripts/).",closed,"medium, 2, M3, config",Configuration,https://github.com/Lidiajim/montaito-hub/issues/49,,Other,"The bug report is about creating a local script to enforce commit message policies, which involves writing code rather than configuring an existing system. It's related to development workflow and doesn't seem to be directly related to configuration settings."
Lidiajim,montaito-hub,Unit- Tests for profile,"As a user, I want to verify the correct functionality of the ""Remember my password"" feature to ensure that users can request password reset emails, handle invalid email requests gracefully, and validate the correct behavior when sending reset emails. Estimation: 1 hour estimated. Affected modules: profile,",closed,"test, 2, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/48,,Other,The bug report is about a missing unit-test for the 'Remember my password' feature and does not mention any configuration issues.
Lidiajim,montaito-hub,Unit-Tests for dashboard,"As a user, I want to verify the correct functionality of the dashboard panels. Estimation: 1h estimated. Impacted Modules: Dashboard",closed,"test, 2, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/42,,Other,"The bug report primarily involves testing and verifying the functionality of dashboard panels, which does not directly relate to configuration settings or system setup."
Lidiajim,montaito-hub,Unit-Tests for auth,"As a user, I want to verify the correct functionality of the ""Remember My Password"" feature to ensure it retains user credentials securely and allows seamless login on subsequent visits. Estimation: 1h estimated. Impacted Modules: Auth",closed,"test, 2, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/39,,Other,The bug report primarily involves testing the functionality of a feature and does not mention configuration artifacts or settings.
Lidiajim,montaito-hub,Unit-Tests AI,"As a user, I want to ensure the functionality for AI works correctly by implementing comprehensive unit tests, so I can verify the feature's reliability and avoid potential issues during usage. Estimation: 1h estimated. Impacted Modules: Public, AI.",closed,"test, 2, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/37,,Other,"The bug report is about implementing unit tests for the AI feature to ensure its reliability and functionality. It does not mention configuration artifacts, incorrect or missing configurations, system setup, deployment, or runtime settings."
Lidiajim,montaito-hub,Unit tests in view profile,"As a user with or without login, I want to see other profile Estimation: 1h estimated. Impacted Modules: Dataset.",closed,"test, low, 2, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/34,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be related to a unit test issue in the view profile, which is more likely a code defect rather than a configuration issue."
Lidiajim,montaito-hub,Unit-Tests Rate Datasets/Models,"As a user, I want to ensure the functionality for rating datasets and models works correctly by implementing comprehensive unit tests, so I can verify the feature's reliability and avoid potential issues during usage. Estimation: 3h estimated. Impacted Modules: Dataset, Featuremodels.",closed,"test, 2, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/33,,Other,"The bug report primarily involves implementing unit tests for a feature's functionality and reliability, which is related to code development rather than configuration settings."
Lidiajim,montaito-hub,Rate Datasets Upgrade,"As a user I want to be able to see a ranking of the datasets according to their average ratings. Estimation: 3h Impacted Modules: Public, Datasets, Ranking (new module)",closed,"1, M3, upgrade",Other,https://github.com/Lidiajim/montaito-hub/issues/31,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a feature request or an issue related to the functionality of the system, rather than a configuration issue."
